Network,Sites,Correlation,Days_Apart,Scanner1,Scanner2,Scanner_Label
VIS,CHUM1 vs SUN1 ,0.56,965,Philips,Siemens,PhilipsSiemens
VIS,CHUM1 vs TWH1 ,0.49,1218,Philips,GE,PhilipsGE
VIS,CHUM1 vs VIC1 ,0.62,1086,Philips,GE,PhilipsGE
VIS,CHUM2 vs CHUS1 ,0.75,761,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs CHUS2 ,0.74,580,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs CHUS3 ,0.6,19,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs CINQ1 ,0.65,895,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs CINQ2 ,0.61,592,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs CINQ3 ,0.84,6,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs UBC1 ,0.66,50,Philips,Philips,PhilipsPhilips
VIS,CHUM2 vs IUGM1 ,0.61,916,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs IUGM2 ,0.69,623,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs IUGM3 ,0.66,28,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs ISMD1 ,0.61,917,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs ISMD2 ,0.73,377,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs ISMD3 ,0.71,0,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs MNI1 ,0.61,917,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs MNI2 ,0.62,540,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs MNI3 ,0.62,540,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs MNI4 ,0.62,0,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs EDM1 ,0.72,7,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs RRI1 ,0.56,132,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs SASK1 ,0.73,212,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs SUN1 ,0.56,92,Philips,Siemens,PhilipsSiemens
VIS,CHUM2 vs TWH1 ,0.54,345,Philips,GE,PhilipsGE
VIS,CHUM2 vs VIC1 ,0.65,213,Philips,GE,PhilipsGE
VIS,CHUS1 vs CHUS2 ,0.64,181,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs CHUS3 ,0.6,742,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs CINQ1 ,0.56,134,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs CINQ2 ,0.54,169,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs CINQ3 ,0.72,755,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs UBC1 ,0.52,711,Philips,Philips,PhilipsPhilips
VIS,CHUS1 vs IUGM1 ,0.51,155,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs IUGM2 ,0.61,138,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs IUGM3 ,0.56,733,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs ISMD1 ,0.55,156,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs ISMD2 ,0.66,384,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs ISMD3 ,0.65,761,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs MNI1 ,0.53,156,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs MNI2 ,0.54,221,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs MNI3 ,0.54,221,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs MNI4 ,0.54,761,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs EDM1 ,0.61,768,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs RRI1 ,0.49,893,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs SASK1 ,0.64,973,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs SUN1 ,0.5,853,Philips,Siemens,PhilipsSiemens
VIS,CHUS1 vs TWH1 ,0.45,1106,Philips,GE,PhilipsGE
VIS,CHUS1 vs VIC1 ,0.54,974,Philips,GE,PhilipsGE
VIS,CHUS2 vs CHUS3 ,0.63,561,Philips,Philips,PhilipsPhilips
VIS,CHUS2 vs CINQ1 ,0.72,315,Philips,Philips,PhilipsPhilips
VIS,CHUS2 vs CINQ2 ,0.64,12,Philips,Philips,PhilipsPhilips
VIS,CHUS2 vs CINQ3 ,0.72,574,Philips,Philips,PhilipsPhilips
VIS,CHUS2 vs UBC1 ,0.72,530,Philips,Philips,PhilipsPhilips
VIS,CHUS2 vs IUGM1 ,0.65,336,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs IUGM2 ,0.69,43,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs IUGM3 ,0.64,552,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs ISMD1 ,0.71,337,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs ISMD2 ,0.74,203,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs ISMD3 ,0.7,580,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs MNI1 ,0.7,337,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs MNI2 ,0.66,40,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs MNI3 ,0.65,40,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs MNI4 ,0.69,580,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs EDM1 ,0.67,587,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs RRI1 ,0.68,712,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs SASK1 ,0.67,792,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs SUN1 ,0.65,672,Philips,Siemens,PhilipsSiemens
VIS,CHUS2 vs TWH1 ,0.68,925,Philips,GE,PhilipsGE
VIS,CHUS2 vs VIC1 ,0.66,793,Philips,GE,PhilipsGE
VIS,CHUS3 vs CINQ1 ,0.56,876,Philips,Philips,PhilipsPhilips
VIS,CHUS3 vs CINQ2 ,0.55,573,Philips,Philips,PhilipsPhilips
VIS,CHUS3 vs CINQ3 ,0.68,13,Philips,Philips,PhilipsPhilips
VIS,CHUS3 vs UBC1 ,0.48,31,Philips,Philips,PhilipsPhilips
VIS,CHUS3 vs IUGM1 ,0.57,897,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs IUGM2 ,0.65,604,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs IUGM3 ,0.56,9,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs ISMD1 ,0.59,898,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs ISMD2 ,0.64,358,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs ISMD3 ,0.69,19,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs MNI1 ,0.6,898,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs MNI2 ,0.57,521,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs MNI3 ,0.56,521,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs MNI4 ,0.69,19,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs EDM1 ,0.69,26,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs RRI1 ,0.61,151,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs SASK1 ,0.56,231,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs SUN1 ,0.57,111,Philips,Siemens,PhilipsSiemens
VIS,CHUS3 vs TWH1 ,0.52,364,Philips,GE,PhilipsGE
VIS,CHUS3 vs VIC1 ,0.58,232,Philips,GE,PhilipsGE
VIS,CINQ1 vs CINQ2 ,0.63,303,Philips,Philips,PhilipsPhilips
VIS,CINQ1 vs CINQ3 ,0.73,889,Philips,Philips,PhilipsPhilips
VIS,CINQ1 vs UBC1 ,0.66,845,Philips,Philips,PhilipsPhilips
VIS,CINQ1 vs IUGM1 ,0.64,21,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs IUGM2 ,0.67,272,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs IUGM3 ,0.57,867,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs ISMD1 ,0.66,22,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs ISMD2 ,0.64,518,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs ISMD3 ,0.61,895,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs MNI1 ,0.73,22,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs MNI2 ,0.64,355,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs MNI3 ,0.64,355,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs MNI4 ,0.67,895,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs EDM1 ,0.65,902,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs RRI1 ,0.69,1027,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs SASK1 ,0.6,1107,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs SUN1 ,0.69,987,Philips,Siemens,PhilipsSiemens
VIS,CINQ1 vs TWH1 ,0.69,1240,Philips,GE,PhilipsGE
VIS,CINQ1 vs VIC1 ,0.67,1108,Philips,GE,PhilipsGE
VIS,CINQ2 vs CINQ3 ,0.65,586,Philips,Philips,PhilipsPhilips
VIS,CINQ2 vs UBC1 ,0.65,542,Philips,Philips,PhilipsPhilips
VIS,CINQ2 vs IUGM1 ,0.58,324,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs IUGM2 ,0.61,31,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs IUGM3 ,0.57,564,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs ISMD1 ,0.69,325,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs ISMD2 ,0.63,215,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs ISMD3 ,0.59,592,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs MNI1 ,0.62,325,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs MNI2 ,0.55,52,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs MNI3 ,0.55,52,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs MNI4 ,0.63,592,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs EDM1 ,0.59,599,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs RRI1 ,0.61,724,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs SASK1 ,0.61,804,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs SUN1 ,0.62,684,Philips,Siemens,PhilipsSiemens
VIS,CINQ2 vs TWH1 ,0.66,937,Philips,GE,PhilipsGE
VIS,CINQ2 vs VIC1 ,0.6,805,Philips,GE,PhilipsGE
VIS,CINQ3 vs UBC1 ,0.64,44,Philips,Philips,PhilipsPhilips
VIS,CINQ3 vs IUGM1 ,0.66,910,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs IUGM2 ,0.75,617,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs IUGM3 ,0.7,22,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs ISMD1 ,0.67,911,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs ISMD2 ,0.75,371,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs ISMD3 ,0.74,6,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs MNI1 ,0.68,911,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs MNI2 ,0.68,534,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs MNI3 ,0.68,534,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs MNI4 ,0.71,6,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs EDM1 ,0.77,13,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs RRI1 ,0.67,138,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs SASK1 ,0.74,218,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs SUN1 ,0.63,98,Philips,Siemens,PhilipsSiemens
VIS,CINQ3 vs TWH1 ,0.59,351,Philips,GE,PhilipsGE
VIS,CINQ3 vs VIC1 ,0.69,219,Philips,GE,PhilipsGE
VIS,UBC1 vs IUGM1 ,0.65,866,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs IUGM2 ,0.6,573,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs IUGM3 ,0.59,22,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs ISMD1 ,0.64,867,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs ISMD2 ,0.64,327,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs ISMD3 ,0.57,50,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs MNI1 ,0.66,867,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs MNI2 ,0.61,490,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs MNI3 ,0.61,490,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs MNI4 ,0.56,50,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs EDM1 ,0.64,57,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs RRI1 ,0.6,182,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs SASK1 ,0.63,262,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs SUN1 ,0.63,142,Philips,Siemens,PhilipsSiemens
VIS,UBC1 vs TWH1 ,0.68,395,Philips,GE,PhilipsGE
VIS,UBC1 vs VIC1 ,0.67,263,Philips,GE,PhilipsGE
VIS,IUGM1 vs IUGM2 ,0.82,293,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs IUGM3 ,0.8,888,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs ISMD1 ,0.77,1,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs ISMD2 ,0.77,539,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs ISMD3 ,0.74,916,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs MNI1 ,0.82,1,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs MNI2 ,0.84,376,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs MNI3 ,0.84,376,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs MNI4 ,0.76,916,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs EDM1 ,0.79,923,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs RRI1 ,0.78,1048,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs SASK1 ,0.73,1128,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs SUN1 ,0.74,1008,Siemens,Siemens,SiemensSiemens
VIS,IUGM1 vs TWH1 ,0.59,1261,Siemens,GE,SiemensGE
VIS,IUGM1 vs VIC1 ,0.74,1129,Siemens,GE,SiemensGE
VIS,IUGM2 vs IUGM3 ,0.78,595,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs ISMD1 ,0.78,294,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs ISMD2 ,0.83,246,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs ISMD3 ,0.81,623,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs MNI1 ,0.79,294,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs MNI2 ,0.81,83,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs MNI3 ,0.81,83,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs MNI4 ,0.78,623,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs EDM1 ,0.81,630,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs RRI1 ,0.78,755,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs SASK1 ,0.78,835,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs SUN1 ,0.72,715,Siemens,Siemens,SiemensSiemens
VIS,IUGM2 vs TWH1 ,0.55,968,Siemens,GE,SiemensGE
VIS,IUGM2 vs VIC1 ,0.69,836,Siemens,GE,SiemensGE
VIS,IUGM3 vs ISMD1 ,0.73,889,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs ISMD2 ,0.76,349,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs ISMD3 ,0.74,28,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs MNI1 ,0.72,889,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs MNI2 ,0.79,512,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs MNI3 ,0.79,512,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs MNI4 ,0.73,28,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs EDM1 ,0.75,35,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs RRI1 ,0.68,160,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs SASK1 ,0.75,240,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs SUN1 ,0.66,120,Siemens,Siemens,SiemensSiemens
VIS,IUGM3 vs TWH1 ,0.54,373,Siemens,GE,SiemensGE
VIS,IUGM3 vs VIC1 ,0.67,241,Siemens,GE,SiemensGE
VIS,ISMD1 vs ISMD2 ,0.82,540,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs ISMD3 ,0.76,917,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs MNI1 ,0.8,0,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs MNI2 ,0.72,377,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs MNI3 ,0.72,377,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs MNI4 ,0.74,917,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs EDM1 ,0.74,924,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs RRI1 ,0.77,1049,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs SASK1 ,0.74,1129,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs SUN1 ,0.76,1009,Siemens,Siemens,SiemensSiemens
VIS,ISMD1 vs TWH1 ,0.65,1262,Siemens,GE,SiemensGE
VIS,ISMD1 vs VIC1 ,0.69,1130,Siemens,GE,SiemensGE
VIS,ISMD2 vs ISMD3 ,0.86,377,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs MNI1 ,0.77,540,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs MNI2 ,0.78,163,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs MNI3 ,0.77,163,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs MNI4 ,0.76,377,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs EDM1 ,0.83,384,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs RRI1 ,0.74,509,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs SASK1 ,0.84,589,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs SUN1 ,0.72,469,Siemens,Siemens,SiemensSiemens
VIS,ISMD2 vs TWH1 ,0.57,722,Siemens,GE,SiemensGE
VIS,ISMD2 vs VIC1 ,0.7,590,Siemens,GE,SiemensGE
VIS,ISMD3 vs MNI1 ,0.74,917,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs MNI2 ,0.72,540,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs MNI3 ,0.72,540,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs MNI4 ,0.79,0,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs EDM1 ,0.82,7,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs RRI1 ,0.77,132,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs SASK1 ,0.8,212,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs SUN1 ,0.72,92,Siemens,Siemens,SiemensSiemens
VIS,ISMD3 vs TWH1 ,0.57,345,Siemens,GE,SiemensGE
VIS,ISMD3 vs VIC1 ,0.66,213,Siemens,GE,SiemensGE
VIS,MNI1 vs MNI2 ,0.79,377,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs MNI3 ,0.79,377,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs MNI4 ,0.79,917,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs EDM1 ,0.75,924,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs RRI1 ,0.8,1049,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs SASK1 ,0.71,1129,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs SUN1 ,0.79,1009,Siemens,Siemens,SiemensSiemens
VIS,MNI1 vs TWH1 ,0.66,1262,Siemens,GE,SiemensGE
VIS,MNI1 vs VIC1 ,0.71,1130,Siemens,GE,SiemensGE
VIS,MNI2 vs MNI3 ,1,0,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs MNI4 ,0.75,540,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs EDM1 ,0.79,547,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs RRI1 ,0.75,672,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs SASK1 ,0.7,752,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs SUN1 ,0.7,632,Siemens,Siemens,SiemensSiemens
VIS,MNI2 vs TWH1 ,0.53,885,Siemens,GE,SiemensGE
VIS,MNI2 vs VIC1 ,0.71,753,Siemens,GE,SiemensGE
VIS,MNI3 vs MNI4 ,0.75,540,Siemens,Siemens,SiemensSiemens
VIS,MNI3 vs EDM1 ,0.78,547,Siemens,Siemens,SiemensSiemens
VIS,MNI3 vs RRI1 ,0.75,672,Siemens,Siemens,SiemensSiemens
VIS,MNI3 vs SASK1 ,0.7,752,Siemens,Siemens,SiemensSiemens
VIS,MNI3 vs SUN1 ,0.7,632,Siemens,Siemens,SiemensSiemens
VIS,MNI3 vs TWH1 ,0.53,885,Siemens,GE,SiemensGE
VIS,MNI3 vs VIC1 ,0.71,753,Siemens,GE,SiemensGE
VIS,MNI4 vs EDM1 ,0.79,7,Siemens,Siemens,SiemensSiemens
VIS,MNI4 vs RRI1 ,0.79,132,Siemens,Siemens,SiemensSiemens
VIS,MNI4 vs SASK1 ,0.72,212,Siemens,Siemens,SiemensSiemens
VIS,MNI4 vs SUN1 ,0.74,92,Siemens,Siemens,SiemensSiemens
VIS,MNI4 vs TWH1 ,0.64,345,Siemens,GE,SiemensGE
VIS,MNI4 vs VIC1 ,0.66,213,Siemens,GE,SiemensGE
VIS,EDM1 vs RRI1 ,0.76,125,Siemens,Siemens,SiemensSiemens
VIS,EDM1 vs SASK1 ,0.79,205,Siemens,Siemens,SiemensSiemens
VIS,EDM1 vs SUN1 ,0.74,85,Siemens,Siemens,SiemensSiemens
VIS,EDM1 vs TWH1 ,0.57,338,Siemens,GE,SiemensGE
VIS,EDM1 vs VIC1 ,0.73,206,Siemens,GE,SiemensGE
VIS,RRI1 vs SASK1 ,0.67,80,Siemens,Siemens,SiemensSiemens
VIS,RRI1 vs SUN1 ,0.85,40,Siemens,Siemens,SiemensSiemens
VIS,RRI1 vs TWH1 ,0.7,213,Siemens,GE,SiemensGE
VIS,RRI1 vs VIC1 ,0.68,81,Siemens,GE,SiemensGE
VIS,SASK1 vs SUN1 ,0.67,120,Siemens,Siemens,SiemensSiemens
VIS,SASK1 vs TWH1 ,0.53,133,Siemens,GE,SiemensGE
VIS,SASK1 vs VIC1 ,0.65,1,Siemens,GE,SiemensGE
VIS,SUN1 vs TWH1 ,0.69,253,Siemens,GE,SiemensGE
VIS,SUN1 vs VIC1 ,0.66,121,Siemens,GE,SiemensGE
VIS,TWH1 vs VIC1 ,0.65,132,GE,GE,GEGE
SAL,CHUM1 vs CHUM2 ,0.77,873,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CHUS1 ,0.63,112,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CHUS2 ,0.75,293,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CHUS3 ,0.69,854,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CINQ1 ,0.74,22,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CINQ2 ,0.62,281,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs CINQ3 ,0.75,867,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs UBC1 ,0.79,823,Philips,Philips,PhilipsPhilips
SAL,CHUM1 vs IUGM1 ,0.69,43,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs IUGM2 ,0.65,250,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs IUGM3 ,0.67,845,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs ISMD1 ,0.62,44,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs ISMD2 ,0.69,496,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs ISMD3 ,0.66,873,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs MNI1 ,0.73,44,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs MNI2 ,0.69,333,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs MNI3 ,0.69,333,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs MNI4 ,0.68,873,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs EDM1 ,0.76,880,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs RRI1 ,0.69,1005,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs SASK1 ,0.68,1085,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs SUN1 ,0.74,965,Philips,Siemens,PhilipsSiemens
SAL,CHUM1 vs TWH1 ,0.7,1218,Philips,GE,PhilipsGE
SAL,CHUM1 vs VIC1 ,0.64,1086,Philips,GE,PhilipsGE
SAL,CHUM2 vs CHUS1 ,0.56,761,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs CHUS2 ,0.72,580,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs CHUS3 ,0.68,19,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs CINQ1 ,0.74,895,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs CINQ2 ,0.62,592,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs CINQ3 ,0.83,6,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs UBC1 ,0.75,50,Philips,Philips,PhilipsPhilips
SAL,CHUM2 vs IUGM1 ,0.67,916,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs IUGM2 ,0.7,623,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs IUGM3 ,0.67,28,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs ISMD1 ,0.52,917,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs ISMD2 ,0.59,377,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs ISMD3 ,0.63,0,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs MNI1 ,0.67,917,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs MNI2 ,0.68,540,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs MNI3 ,0.68,540,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs MNI4 ,0.73,0,Philips,Siemens,PhilipsSiemens
SAL,CHUM2 vs EDM1 ,0.66,7,Philips,Siemens,PhilipsSiemens
